,id,source,timestamp,Time,Lat,Lon,Depth,sun,Bt,Bij,Bl
83,sun,SimSenS,2008-08-24 17:30:02,63000,,,,0.13052619221957976,35,,
84,sun,SimSenS,2008-08-24 18:00:02,64800,,,,3.061616997868383e-16,36,,
85,sun,SimSenS,2008-08-24 18:30:02,66600,,,,0.0,37,,
86,sun,SimSenS,2008-08-24 19:00:02,68400,,,,0.0,38,,
87,sun,SimSenS,2008-08-24 19:30:02,70200,,,,0.0,39,,
88,sun,SimSenS,2008-08-24 20:00:02,72000,,,,0.0,40,,
89,sun,SimSenS,2008-08-24 20:30:02,73800,,,,0.0,41,,
90,sun,SimSenS,2008-08-24 21:00:02,75600,,,,0.0,42,,
91,sun,SimSenS,2008-08-24 21:30:02,77400,,,,0.0,43,,
92,sun,SimSenS,2008-08-24 22:00:02,79200,,,,0.0,44,,
93,sun,SimSenS,2008-08-24 22:30:02,81000,,,,0.0,45,,
94,sun,SimSenS,2008-08-24 23:00:02,82800,,,,0.0,46,,
95,sun,SimSenS,2008-08-24 23:30:02,84600,,,,0.0,47,,
96,sun,SimSenS,2008-08-25 00:00:02,0,,,,0.0,0,,
97,sun,SimSenS,2008-08-25 00:30:02,1800,,,,0.0,1,,
98,sun,SimSenS,2008-08-25 01:00:02,3600,,,,0.0,2,,
99,sun,SimSenS,2008-08-25 01:30:02,5400,,,,0.0,3,,
100,sun,SimSenS,2008-08-25 02:00:02,7200,,,,0.0,4,,
101,sun,SimSenS,2008-08-25 02:30:02,9000,,,,0.0,5,,
102,sun,SimSenS,2008-08-25 03:00:02,10800,,,,0.0,6,,
103,sun,SimSenS,2008-08-25 03:30:02,12600,,,,0.0,7,,
104,sun,SimSenS,2008-08-25 04:00:02,14400,,,,0.0,8,,
105,sun,SimSenS,2008-08-25 04:30:02,16200,,,,0.0,9,,
106,sun,SimSenS,2008-08-25 05:00:02,18000,,,,0.0,10,,
107,sun,SimSenS,2008-08-25 05:30:02,19800,,,,0.0,11,,
108,sun,SimSenS,2008-08-25 06:00:02,21600,,,,0.0,12,,
109,sun,SimSenS,2008-08-25 06:30:02,23400,,,,0.13052619221957926,13,,
110,sun,SimSenS,2008-08-25 07:00:02,25200,,,,0.25881904510298015,14,,
111,sun,SimSenS,2008-08-25 07:30:02,27000,,,,0.38268343236509,15,,
112,sun,SimSenS,2008-08-25 08:00:02,28800,,,,0.4999999999995878,16,,
113,sun,SimSenS,2008-08-25 08:30:02,30600,,,,0.6087614290090982,17,,
114,sun,SimSenS,2008-08-25 09:00:02,32400,,,,0.7071067811865474,18,,
115,sun,SimSenS,2008-08-25 09:30:02,34200,,,,0.7933533402909452,19,,
116,sun,SimSenS,2008-08-25 10:00:02,36000,,,,0.8660254037846764,20,,
117,sun,SimSenS,2008-08-25 10:30:02,37800,,,,0.9238795325112865,21,,
118,sun,SimSenS,2008-08-25 11:00:02,39600,,,,0.9659258262889451,22,,
119,sun,SimSenS,2008-08-25 11:30:02,41400,,,,0.9914448613738726,23,,
120,sun,SimSenS,2008-08-25 12:00:02,43200,,,,1.0,24,,
121,sun,SimSenS,2008-08-25 12:30:02,45000,,,,0.9914448613738726,25,,
122,sun,SimSenS,2008-08-25 13:00:02,46800,,,,0.9659258262889452,26,,
123,sun,SimSenS,2008-08-25 13:30:02,48600,,,,0.9238795325112867,27,,
124,sun,SimSenS,2008-08-25 14:00:02,50400,,,,0.8660254037846766,28,,
125,sun,SimSenS,2008-08-25 14:30:02,52200,,,,0.7933533402909454,29,,
126,sun,SimSenS,2008-08-25 15:00:02,54000,,,,0.7071067811865477,30,,
127,sun,SimSenS,2008-08-25 15:30:02,55800,,,,0.6087614290090987,31,,
128,sun,SimSenS,2008-08-25 16:00:02,57600,,,,0.4999999999995882,32,,
129,sun,SimSenS,2008-08-25 16:30:02,59400,,,,0.38268343236509045,33,,
130,sun,SimSenS,2008-08-25 17:00:02,61200,,,,0.2588190451029806,34,,
131,sun,SimSenS,2008-08-25 17:30:02,63000,,,,0.13052619221957976,35,,
132,sun,SimSenS,2008-08-25 18:00:02,64800,,,,3.061616997868383e-16,36,,
133,sun,SimSenS,2008-08-25 18:30:02,66600,,,,0.0,37,,
134,sun,SimSenS,2008-08-25 19:00:02,68400,,,,0.0,38,,
135,sun,SimSenS,2008-08-25 19:30:02,70200,,,,0.0,39,,
136,sun,SimSenS,2008-08-25 20:00:02,72000,,,,0.0,40,,
137,sun,SimSenS,2008-08-25 20:30:02,73800,,,,0.0,41,,
138,sun,SimSenS,2008-08-25 21:00:02,75600,,,,0.0,42,,
139,sun,SimSenS,2008-08-25 21:30:02,77400,,,,0.0,43,,
140,sun,SimSenS,2008-08-25 22:00:02,79200,,,,0.0,44,,
141,sun,SimSenS,2008-08-25 22:30:02,81000,,,,0.0,45,,
142,sun,SimSenS,2008-08-25 23:00:02,82800,,,,0.0,46,,
143,sun,SimSenS,2008-08-25 23:30:02,84600,,,,0.0,47,,
144,sun,SimSenS,2008-08-26 00:00:02,0,,,,0.0,0,,
145,sun,SimSenS,2008-08-26 00:30:02,1800,,,,0.0,1,,
146,sun,SimSenS,2008-08-26 01:00:02,3600,,,,0.0,2,,
147,sun,SimSenS,2008-08-26 01:30:02,5400,,,,0.0,3,,
148,sun,SimSenS,2008-08-26 02:00:02,7200,,,,0.0,4,,
149,sun,SimSenS,2008-08-26 02:30:02,9000,,,,0.0,5,,
150,sun,SimSenS,2008-08-26 03:00:02,10800,,,,0.0,6,,
151,sun,SimSenS,2008-08-26 03:30:02,12600,,,,0.0,7,,
152,sun,SimSenS,2008-08-26 04:00:02,14400,,,,0.0,8,,
153,sun,SimSenS,2008-08-26 04:30:02,16200,,,,0.0,9,,
154,sun,SimSenS,2008-08-26 05:00:02,18000,,,,0.0,10,,
155,sun,SimSenS,2008-08-26 05:30:02,19800,,,,0.0,11,,
156,sun,SimSenS,2008-08-26 06:00:02,21600,,,,0.0,12,,
157,sun,SimSenS,2008-08-26 06:30:02,23400,,,,0.13052619221957926,13,,
158,sun,SimSenS,2008-08-26 07:00:02,25200,,,,0.25881904510298015,14,,
159,sun,SimSenS,2008-08-26 07:30:02,27000,,,,0.38268343236509,15,,
160,sun,SimSenS,2008-08-26 08:00:02,28800,,,,0.4999999999995878,16,,
161,sun,SimSenS,2008-08-26 08:30:02,30600,,,,0.6087614290090982,17,,
162,sun,SimSenS,2008-08-26 09:00:02,32400,,,,0.7071067811865474,18,,
163,sun,SimSenS,2008-08-26 09:30:02,34200,,,,0.7933533402909452,19,,
164,sun,SimSenS,2008-08-26 10:00:02,36000,,,,0.8660254037846764,20,,
165,sun,SimSenS,2008-08-26 10:30:02,37800,,,,0.9238795325112865,21,,
166,sun,SimSenS,2008-08-26 11:00:02,39600,,,,0.9659258262889451,22,,
167,sun,SimSenS,2008-08-26 11:30:02,41400,,,,0.9914448613738726,23,,
168,sun,SimSenS,2008-08-26 12:00:02,43200,,,,1.0,24,,
169,sun,SimSenS,2008-08-26 12:30:02,45000,,,,0.9914448613738726,25,,
170,sun,SimSenS,2008-08-26 13:00:02,46800,,,,0.9659258262889452,26,,
171,sun,SimSenS,2008-08-26 13:30:02,48600,,,,0.9238795325112867,27,,
172,sun,SimSenS,2008-08-26 14:00:02,50400,,,,0.8660254037846766,28,,
173,sun,SimSenS,2008-08-26 14:30:02,52200,,,,0.7933533402909454,29,,
174,sun,SimSenS,2008-08-26 15:00:02,54000,,,,0.7071067811865477,30,,
175,sun,SimSenS,2008-08-26 15:30:02,55800,,,,0.6087614290090987,31,,
176,sun,SimSenS,2008-08-26 16:00:02,57600,,,,0.4999999999995882,32,,
177,sun,SimSenS,2008-08-26 16:30:02,59400,,,,0.38268343236509045,33,,
178,sun,SimSenS,2008-08-26 17:00:02,61200,,,,0.2588190451029806,34,,
179,sun,SimSenS,2008-08-26 17:30:02,63000,,,,0.13052619221957976,35,,
180,sun,SimSenS,2008-08-26 18:00:02,64800,,,,3.061616997868383e-16,36,,
181,sun,SimSenS,2008-08-26 18:30:02,66600,,,,0.0,37,,
182,sun,SimSenS,2008-08-26 19:00:02,68400,,,,0.0,38,,
183,sun,SimSenS,2008-08-26 19:30:02,70200,,,,0.0,39,,
184,sun,SimSenS,2008-08-26 20:00:02,72000,,,,0.0,40,,
185,sun,SimSenS,2008-08-26 20:30:02,73800,,,,0.0,41,,
186,sun,SimSenS,2008-08-26 21:00:02,75600,,,,0.0,42,,
187,sun,SimSenS,2008-08-26 21:30:02,77400,,,,0.0,43,,
188,sun,SimSenS,2008-08-26 22:00:02,79200,,,,0.0,44,,
189,sun,SimSenS,2008-08-26 22:30:02,81000,,,,0.0,45,,
190,sun,SimSenS,2008-08-26 23:00:02,82800,,,,0.0,46,,
191,sun,SimSenS,2008-08-26 23:30:02,84600,,,,0.0,47,,
192,sun,SimSenS,2008-08-27 00:00:02,0,,,,0.0,0,,
193,sun,SimSenS,2008-08-27 00:30:02,1800,,,,0.0,1,,
194,sun,SimSenS,2008-08-27 01:00:02,3600,,,,0.0,2,,
195,sun,SimSenS,2008-08-27 01:30:02,5400,,,,0.0,3,,
196,sun,SimSenS,2008-08-27 02:00:02,7200,,,,0.0,4,,
197,sun,SimSenS,2008-08-27 02:30:02,9000,,,,0.0,5,,
198,sun,SimSenS,2008-08-27 03:00:02,10800,,,,0.0,6,,
199,sun,SimSenS,2008-08-27 03:30:02,12600,,,,0.0,7,,
200,sun,SimSenS,2008-08-27 04:00:02,14400,,,,0.0,8,,
201,sun,SimSenS,2008-08-27 04:30:02,16200,,,,0.0,9,,
202,sun,SimSenS,2008-08-27 05:00:02,18000,,,,0.0,10,,
203,sun,SimSenS,2008-08-27 05:30:02,19800,,,,0.0,11,,
204,sun,SimSenS,2008-08-27 06:00:02,21600,,,,0.0,12,,
205,sun,SimSenS,2008-08-27 06:30:02,23400,,,,0.13052619221957926,13,,
206,sun,SimSenS,2008-08-27 07:00:02,25200,,,,0.25881904510298015,14,,
207,sun,SimSenS,2008-08-27 07:30:02,27000,,,,0.38268343236509,15,,
208,sun,SimSenS,2008-08-27 08:00:02,28800,,,,0.4999999999995878,16,,
209,sun,SimSenS,2008-08-27 08:30:02,30600,,,,0.6087614290090982,17,,
210,sun,SimSenS,2008-08-27 09:00:02,32400,,,,0.7071067811865474,18,,
211,sun,SimSenS,2008-08-27 09:30:02,34200,,,,0.7933533402909452,19,,
212,sun,SimSenS,2008-08-27 10:00:02,36000,,,,0.8660254037846764,20,,
213,sun,SimSenS,2008-08-27 10:30:02,37800,,,,0.9238795325112865,21,,
214,sun,SimSenS,2008-08-27 11:00:02,39600,,,,0.9659258262889451,22,,
215,sun,SimSenS,2008-08-27 11:30:02,41400,,,,0.9914448613738726,23,,
216,sun,SimSenS,2008-08-27 12:00:02,43200,,,,1.0,24,,
217,sun,SimSenS,2008-08-27 12:30:02,45000,,,,0.9914448613738726,25,,
218,sun,SimSenS,2008-08-27 13:00:02,46800,,,,0.9659258262889452,26,,
219,sun,SimSenS,2008-08-27 13:30:02,48600,,,,0.9238795325112867,27,,
220,sun,SimSenS,2008-08-27 14:00:02,50400,,,,0.8660254037846766,28,,
221,sun,SimSenS,2008-08-27 14:30:02,52200,,,,0.7933533402909454,29,,
222,sun,SimSenS,2008-08-27 15:00:02,54000,,,,0.7071067811865477,30,,
223,sun,SimSenS,2008-08-27 15:30:02,55800,,,,0.6087614290090987,31,,
224,sun,SimSenS,2008-08-27 16:00:02,57600,,,,0.4999999999995882,32,,
225,sun,SimSenS,2008-08-27 16:30:02,59400,,,,0.38268343236509045,33,,
226,sun,SimSenS,2008-08-27 17:00:02,61200,,,,0.2588190451029806,34,,
227,sun,SimSenS,2008-08-27 17:30:02,63000,,,,0.13052619221957976,35,,
228,sun,SimSenS,2008-08-27 18:00:02,64800,,,,3.061616997868383e-16,36,,
229,sun,SimSenS,2008-08-27 18:30:02,66600,,,,0.0,37,,
230,sun,SimSenS,2008-08-27 19:00:02,68400,,,,0.0,38,,
231,sun,SimSenS,2008-08-27 19:30:02,70200,,,,0.0,39,,
232,sun,SimSenS,2008-08-27 20:00:02,72000,,,,0.0,40,,
233,sun,SimSenS,2008-08-27 20:30:02,73800,,,,0.0,41,,
234,sun,SimSenS,2008-08-27 21:00:02,75600,,,,0.0,42,,
235,sun,SimSenS,2008-08-27 21:30:02,77400,,,,0.0,43,,
236,sun,SimSenS,2008-08-27 22:00:02,79200,,,,0.0,44,,
237,sun,SimSenS,2008-08-27 22:30:02,81000,,,,0.0,45,,
238,sun,SimSenS,2008-08-27 23:00:02,82800,,,,0.0,46,,
239,sun,SimSenS,2008-08-27 23:30:02,84600,,,,0.0,47,,
240,sun,SimSenS,2008-08-28 00:00:02,0,,,,0.0,0,,
241,sun,SimSenS,2008-08-28 00:30:02,1800,,,,0.0,1,,
242,sun,SimSenS,2008-08-28 01:00:02,3600,,,,0.0,2,,
243,sun,SimSenS,2008-08-28 01:30:02,5400,,,,0.0,3,,
244,sun,SimSenS,2008-08-28 02:00:02,7200,,,,0.0,4,,
245,sun,SimSenS,2008-08-28 02:30:02,9000,,,,0.0,5,,
246,sun,SimSenS,2008-08-28 03:00:02,10800,,,,0.0,6,,
247,sun,SimSenS,2008-08-28 03:30:02,12600,,,,0.0,7,,
248,sun,SimSenS,2008-08-28 04:00:02,14400,,,,0.0,8,,
249,sun,SimSenS,2008-08-28 04:30:02,16200,,,,0.0,9,,
250,sun,SimSenS,2008-08-28 05:00:02,18000,,,,0.0,10,,
251,sun,SimSenS,2008-08-28 05:30:02,19800,,,,0.0,11,,
252,sun,SimSenS,2008-08-28 06:00:02,21600,,,,0.0,12,,
253,sun,SimSenS,2008-08-28 06:30:02,23400,,,,0.13052619221957926,13,,
254,sun,SimSenS,2008-08-28 07:00:02,25200,,,,0.25881904510298015,14,,
255,sun,SimSenS,2008-08-28 07:30:02,27000,,,,0.38268343236509,15,,
256,sun,SimSenS,2008-08-28 08:00:02,28800,,,,0.4999999999995878,16,,
257,sun,SimSenS,2008-08-28 08:30:02,30600,,,,0.6087614290090982,17,,
258,sun,SimSenS,2008-08-28 09:00:02,32400,,,,0.7071067811865474,18,,
259,sun,SimSenS,2008-08-28 09:30:02,34200,,,,0.7933533402909452,19,,
260,sun,SimSenS,2008-08-28 10:00:02,36000,,,,0.8660254037846764,20,,
261,sun,SimSenS,2008-08-28 10:30:02,37800,,,,0.9238795325112865,21,,
262,sun,SimSenS,2008-08-28 11:00:02,39600,,,,0.9659258262889451,22,,
263,sun,SimSenS,2008-08-28 11:30:02,41400,,,,0.9914448613738726,23,,
264,sun,SimSenS,2008-08-28 12:00:02,43200,,,,1.0,24,,
265,sun,SimSenS,2008-08-28 12:30:02,45000,,,,0.9914448613738726,25,,
266,sun,SimSenS,2008-08-28 13:00:02,46800,,,,0.9659258262889452,26,,
267,sun,SimSenS,2008-08-28 13:30:02,48600,,,,0.9238795325112867,27,,
268,sun,SimSenS,2008-08-28 14:00:02,50400,,,,0.8660254037846766,28,,
269,sun,SimSenS,2008-08-28 14:30:02,52200,,,,0.7933533402909454,29,,
270,sun,SimSenS,2008-08-28 15:00:02,54000,,,,0.7071067811865477,30,,
271,sun,SimSenS,2008-08-28 15:30:02,55800,,,,0.6087614290090987,31,,
272,sun,SimSenS,2008-08-28 16:00:02,57600,,,,0.4999999999995882,32,,
273,sun,SimSenS,2008-08-28 16:30:02,59400,,,,0.38268343236509045,33,,
274,sun,SimSenS,2008-08-28 17:00:02,61200,,,,0.2588190451029806,34,,
275,sun,SimSenS,2008-08-28 17:30:02,63000,,,,0.13052619221957976,35,,
276,sun,SimSenS,2008-08-28 18:00:02,64800,,,,3.061616997868383e-16,36,,
277,sun,SimSenS,2008-08-28 18:30:02,66600,,,,0.0,37,,
278,sun,SimSenS,2008-08-28 19:00:02,68400,,,,0.0,38,,
279,sun,SimSenS,2008-08-28 19:30:02,70200,,,,0.0,39,,
280,sun,SimSenS,2008-08-28 20:00:02,72000,,,,0.0,40,,
281,sun,SimSenS,2008-08-28 20:30:02,73800,,,,0.0,41,,
282,sun,SimSenS,2008-08-28 21:00:02,75600,,,,0.0,42,,
283,sun,SimSenS,2008-08-28 21:30:02,77400,,,,0.0,43,,
284,sun,SimSenS,2008-08-28 22:00:02,79200,,,,0.0,44,,
285,sun,SimSenS,2008-08-28 22:30:02,81000,,,,0.0,45,,
286,sun,SimSenS,2008-08-28 23:00:02,82800,,,,0.0,46,,
287,sun,SimSenS,2008-08-28 23:30:02,84600,,,,0.0,47,,
288,sun,SimSenS,2008-08-29 00:00:02,0,,,,0.0,0,,
289,sun,SimSenS,2008-08-29 00:30:02,1800,,,,0.0,1,,
290,sun,SimSenS,2008-08-29 01:00:02,3600,,,,0.0,2,,
291,sun,SimSenS,2008-08-29 01:30:02,5400,,,,0.0,3,,
292,sun,SimSenS,2008-08-29 02:00:02,7200,,,,0.0,4,,
293,sun,SimSenS,2008-08-29 02:30:02,9000,,,,0.0,5,,
294,sun,SimSenS,2008-08-29 03:00:02,10800,,,,0.0,6,,
295,sun,SimSenS,2008-08-29 03:30:02,12600,,,,0.0,7,,
296,sun,SimSenS,2008-08-29 04:00:02,14400,,,,0.0,8,,
297,sun,SimSenS,2008-08-29 04:30:02,16200,,,,0.0,9,,
298,sun,SimSenS,2008-08-29 05:00:02,18000,,,,0.0,10,,
299,sun,SimSenS,2008-08-29 05:30:02,19800,,,,0.0,11,,
300,sun,SimSenS,2008-08-29 06:00:02,21600,,,,0.0,12,,
301,sun,SimSenS,2008-08-29 06:30:02,23400,,,,0.13052619221957926,13,,
302,sun,SimSenS,2008-08-29 07:00:02,25200,,,,0.25881904510298015,14,,
303,sun,SimSenS,2008-08-29 07:30:02,27000,,,,0.38268343236509,15,,
304,sun,SimSenS,2008-08-29 08:00:02,28800,,,,0.4999999999995878,16,,
305,sun,SimSenS,2008-08-29 08:30:02,30600,,,,0.6087614290090982,17,,
306,sun,SimSenS,2008-08-29 09:00:02,32400,,,,0.7071067811865474,18,,
307,sun,SimSenS,2008-08-29 09:30:02,34200,,,,0.7933533402909452,19,,
308,sun,SimSenS,2008-08-29 10:00:02,36000,,,,0.8660254037846764,20,,
309,sun,SimSenS,2008-08-29 10:30:02,37800,,,,0.9238795325112865,21,,
310,sun,SimSenS,2008-08-29 11:00:02,39600,,,,0.9659258262889451,22,,
311,sun,SimSenS,2008-08-29 11:30:02,41400,,,,0.9914448613738726,23,,
312,sun,SimSenS,2008-08-29 12:00:02,43200,,,,1.0,24,,
313,sun,SimSenS,2008-08-29 12:30:02,45000,,,,0.9914448613738726,25,,
314,sun,SimSenS,2008-08-29 13:00:02,46800,,,,0.9659258262889452,26,,
315,sun,SimSenS,2008-08-29 13:30:02,48600,,,,0.9238795325112867,27,,
316,sun,SimSenS,2008-08-29 14:00:02,50400,,,,0.8660254037846766,28,,
317,sun,SimSenS,2008-08-29 14:30:02,52200,,,,0.7933533402909454,29,,
318,sun,SimSenS,2008-08-29 15:00:02,54000,,,,0.7071067811865477,30,,
319,sun,SimSenS,2008-08-29 15:30:02,55800,,,,0.6087614290090987,31,,
320,sun,SimSenS,2008-08-29 16:00:02,57600,,,,0.4999999999995882,32,,
321,sun,SimSenS,2008-08-29 16:30:02,59400,,,,0.38268343236509045,33,,
322,sun,SimSenS,2008-08-29 17:00:02,61200,,,,0.2588190451029806,34,,
323,sun,SimSenS,2008-08-29 17:30:02,63000,,,,0.13052619221957976,35,,
324,sun,SimSenS,2008-08-29 18:00:02,64800,,,,3.061616997868383e-16,36,,
325,sun,SimSenS,2008-08-29 18:30:02,66600,,,,0.0,37,,
326,sun,SimSenS,2008-08-29 19:00:02,68400,,,,0.0,38,,
327,sun,SimSenS,2008-08-29 19:30:02,70200,,,,0.0,39,,
328,sun,SimSenS,2008-08-29 20:00:02,72000,,,,0.0,40,,
329,sun,SimSenS,2008-08-29 20:30:02,73800,,,,0.0,41,,
330,sun,SimSenS,2008-08-29 21:00:02,75600,,,,0.0,42,,
331,sun,SimSenS,2008-08-29 21:30:02,77400,,,,0.0,43,,
332,sun,SimSenS,2008-08-29 22:00:02,79200,,,,0.0,44,,
333,sun,SimSenS,2008-08-29 22:30:02,81000,,,,0.0,45,,
334,sun,SimSenS,2008-08-29 23:00:02,82800,,,,0.0,46,,
335,sun,SimSenS,2008-08-29 23:30:02,84600,,,,0.0,47,,
336,sun,SimSenS,2008-08-30 00:00:02,0,,,,0.0,0,,
337,sun,SimSenS,2008-08-30 00:30:02,1800,,,,0.0,1,,
338,sun,SimSenS,2008-08-30 01:00:02,3600,,,,0.0,2,,
339,sun,SimSenS,2008-08-30 01:30:02,5400,,,,0.0,3,,
340,sun,SimSenS,2008-08-30 02:00:02,7200,,,,0.0,4,,
341,sun,SimSenS,2008-08-30 02:30:02,9000,,,,0.0,5,,
342,sun,SimSenS,2008-08-30 03:00:02,10800,,,,0.0,6,,
343,sun,SimSenS,2008-08-30 03:30:02,12600,,,,0.0,7,,
344,sun,SimSenS,2008-08-30 04:00:02,14400,,,,0.0,8,,
