,id,source,timestamp,Time,Lat,Lon,Depth,temperature,Bt,Bij,Bl
668,temperature,SimSenT,2008-09-05 22:00:04,79200,47.51891666666667,-122.22427777777776,0.0,20.491838455200195,44,40,54
669,temperature,SimSenT,2008-09-05 22:30:04,81000,47.5189375,-122.22429166666666,0.0,20.486120223999023,45,40,54
670,temperature,SimSenT,2008-09-05 23:00:04,82800,47.51895833333334,-122.22430555555556,0.0,20.480426788330078,46,40,54
671,temperature,SimSenT,2008-09-05 23:30:04,84600,47.51897916666667,-122.22431944444445,0.0,20.474395751953125,47,40,54
672,temperature,SimSenT,2008-09-06 00:00:04,0,47.519000000000005,-122.22433333333332,0.0,19.374000549316406,0,40,54
673,temperature,SimSenT,2008-09-06 00:30:04,1800,47.519020833333336,-122.22434722222222,0.0,19.346416473388672,1,40,54
674,temperature,SimSenT,2008-09-06 01:00:04,3600,47.519041666666666,-122.22436111111112,0.0,19.36094856262207,2,40,54
675,temperature,SimSenT,2008-09-06 01:30:04,5400,47.5190625,-122.224375,0.0,19.364404678344727,3,40,54
676,temperature,SimSenT,2008-09-06 02:00:04,7200,47.51908333333333,-122.22438888888888,0.0,19.3642520904541,4,40,54
677,temperature,SimSenT,2008-09-06 02:30:04,9000,47.51910416666667,-122.22440277777775,0.0,19.362104415893555,5,40,54
678,temperature,SimSenT,2008-09-06 03:00:04,10800,47.519125,-122.22441666666666,0.0,19.368864059448242,6,40,54
679,temperature,SimSenT,2008-09-06 03:30:04,12600,47.51914583333333,-122.22443055555556,0.0,19.447063446044922,7,40,54
680,temperature,SimSenT,2008-09-06 04:00:04,14400,47.51916666666667,-122.22444444444444,0.0,19.532428741455078,8,40,54
681,temperature,SimSenT,2008-09-06 04:30:04,16200,47.5191875,-122.22445833333332,0.0,19.60748863220215,9,40,54
682,temperature,SimSenT,2008-09-06 05:00:04,18000,47.51920833333334,-122.22447222222222,0.0,19.67090606689453,10,40,54
683,temperature,SimSenT,2008-09-06 05:30:04,19800,47.51922916666667,-122.2244861111111,0.0,19.724576950073242,11,40,54
684,temperature,SimSenT,2008-09-06 06:00:04,21600,47.51925,-122.2245,0.0,19.77000617980957,12,40,54
685,temperature,SimSenT,2008-09-06 06:30:04,23400,47.51927083333334,-122.22451388888888,0.0,19.808515548706055,13,40,54
686,temperature,SimSenT,2008-09-06 07:00:04,25200,47.51929166666667,-122.22452777777777,0.0,19.841751098632812,14,40,54
687,temperature,SimSenT,2008-09-06 07:30:04,27000,47.519312500000005,-122.22454166666668,0.0,19.871845245361328,15,40,54
688,temperature,SimSenT,2008-09-06 08:00:04,28800,47.519333333333336,-122.22455555555555,0.0,19.899837493896484,16,40,54
689,temperature,SimSenT,2008-09-06 08:30:04,30600,47.51935416666667,-122.22456944444444,0.0,19.925512313842773,17,40,54
690,temperature,SimSenT,2008-09-06 09:00:04,32400,47.519375,-122.22458333333331,0.0,19.955991744995117,18,40,54
691,temperature,SimSenT,2008-09-06 09:30:04,34200,47.51939583333333,-122.22459722222222,0.0,19.99383544921875,19,40,54
692,temperature,SimSenT,2008-09-06 10:00:04,36000,47.51941666666667,-122.2246111111111,0.0,20.038246154785156,20,40,54
693,temperature,SimSenT,2008-09-06 10:30:04,37800,47.5194375,-122.224625,0.0,20.08722686767578,21,40,54
694,temperature,SimSenT,2008-09-06 11:00:04,39600,47.51945833333334,-122.22463888888888,0.0,20.138837814331055,22,40,54
695,temperature,SimSenT,2008-09-06 11:30:04,41400,47.51947916666667,-122.22465277777778,0.0,20.1895694732666,23,40,54
696,temperature,SimSenT,2008-09-06 12:00:04,43200,47.5195,-122.22466666666666,0.0,20.230775833129883,24,40,54
697,temperature,SimSenT,2008-09-06 12:30:04,45000,47.51952083333334,-122.22468055555557,0.0,20.265531539916992,25,40,54
698,temperature,SimSenT,2008-09-06 13:00:04,46800,47.51954166666667,-122.22469444444444,0.0,20.301992416381836,26,40,54
699,temperature,SimSenT,2008-09-06 13:30:04,48600,47.519562500000006,-122.22470833333333,0.0,20.33924102783203,27,40,54
700,temperature,SimSenT,2008-09-06 14:00:04,50400,47.51958333333334,-122.2247222222222,0.0,20.37579345703125,28,40,54
701,temperature,SimSenT,2008-09-06 14:30:04,52200,47.51960416666667,-122.2247361111111,0.0,20.408966064453125,29,40,54
702,temperature,SimSenT,2008-09-06 15:00:04,54000,47.519625000000005,-122.22475,0.0,20.4372501373291,30,40,54
703,temperature,SimSenT,2008-09-06 15:30:04,55800,47.519645833333335,-122.22476388888887,0.0,20.46086883544922,31,40,54
704,temperature,SimSenT,2008-09-06 16:00:04,57600,47.51966666666667,-122.22477777777776,0.0,20.481298446655273,32,40,54
705,temperature,SimSenT,2008-09-06 16:30:04,59400,47.5196875,-122.22479166666666,0.0,20.498077392578125,33,40,54
706,temperature,SimSenT,2008-09-06 17:00:04,61200,47.51970833333333,-122.22480555555556,0.0,20.51104736328125,34,40,54
707,temperature,SimSenT,2008-09-06 17:30:04,63000,47.51972916666667,-122.22481944444444,0.0,20.519620895385742,35,40,54
708,temperature,SimSenT,2008-09-06 18:00:04,64800,47.51975,-122.22483333333332,0.0,20.52408790588379,36,40,54
709,temperature,SimSenT,2008-09-06 18:30:04,66600,47.51977083333334,-122.22484722222222,0.0,20.525665283203125,37,40,54
710,temperature,SimSenT,2008-09-06 19:00:04,68400,47.51979166666667,-122.22486111111112,0.0,20.524707794189453,38,40,54
711,temperature,SimSenT,2008-09-06 19:30:04,70200,47.5198125,-122.224875,0.0,20.523488998413086,39,40,54
712,temperature,SimSenT,2008-09-06 20:00:04,72000,47.51983333333334,-122.22488888888888,0.0,20.519325256347656,40,40,54
713,temperature,SimSenT,2008-09-06 20:30:04,73800,47.51985416666667,-122.22490277777776,0.0,20.512392044067383,41,40,54
714,temperature,SimSenT,2008-09-06 21:00:04,75600,47.519875000000006,-122.22491666666666,0.0,20.50345802307129,42,40,54
715,temperature,SimSenT,2008-09-06 21:30:04,77400,47.51989583333334,-122.22493055555556,0.0,20.495141983032227,43,40,54
716,temperature,SimSenT,2008-09-06 22:00:04,79200,47.51991666666667,-122.22494444444445,0.0,20.491838455200195,44,40,54
717,temperature,SimSenT,2008-09-06 22:30:04,81000,47.519937500000005,-122.22495833333332,0.0,20.486120223999023,45,40,54
718,temperature,SimSenT,2008-09-06 23:00:04,82800,47.519958333333335,-122.22497222222222,0.0,20.480426788330078,46,40,54
719,temperature,SimSenT,2008-09-06 23:30:04,84600,47.51997916666667,-122.22498611111112,0.0,20.474395751953125,47,40,54
720,temperature,SimSenT,2008-09-07 00:00:04,0,47.52,-122.225,0.0,19.374000549316406,0,40,54
