,id,source,datetime,payload,Lat,Lon,Depth,DetB,DetBb
272,position&bloom,EdgeFussion,2021-08-01 04:32:00,"{'Lat': 54.400000000000006, 'Lon': -10.395584540887953, 'Depth': -0.48943483704846713, 'DetB': 0, 'DetBb': 0}",54.400000000000006,-10.395584540887953,-0.48943483704846713,0,0
273,position&bloom,EdgeFussion,2021-08-01 04:33:00,"{'Lat': 54.6, 'Lon': -15.450849718747364, 'Depth': -0.4894348370484618, 'DetB': 0, 'DetBb': 0}",54.6,-15.450849718747364,-0.4894348370484618,0,0
274,position&bloom,EdgeFussion,2021-08-01 04:34:00,"{'Lat': 54.800000000000004, 'Lon': -20.33683215379001, 'Depth': -4.122147477075262, 'DetB': 0, 'DetBb': 0}",54.800000000000004,-20.33683215379001,-4.122147477075262,0,0
275,position&bloom,EdgeFussion,2021-08-01 04:35:00,"{'Lat': 55.0, 'Lon': -24.999999999999986, 'Depth': -9.999999999999991, 'DetB': 0, 'DetBb': 0}",55.0,-24.999999999999986,-9.999999999999991,0,0
276,position&bloom,EdgeFussion,2021-08-01 04:36:00,"{'Lat': 55.2, 'Lon': -29.38926261462365, 'Depth': -15.877852522924725, 'DetB': 0, 'DetBb': 0}",55.2,-29.38926261462365,-15.877852522924725,0,0
277,position&bloom,EdgeFussion,2021-08-01 04:37:00,"{'Lat': 55.400000000000006, 'Lon': -33.456530317942914, 'Depth': -19.510565162951533, 'DetB': 0, 'DetBb': 0}",55.400000000000006,-33.456530317942914,-19.510565162951533,0,0
278,position&bloom,EdgeFussion,2021-08-01 04:38:00,"{'Lat': 55.6, 'Lon': -37.1572412738697, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",55.6,-37.1572412738697,-19.510565162951536,0,0
279,position&bloom,EdgeFussion,2021-08-01 04:39:00,"{'Lat': 55.800000000000004, 'Lon': -40.450849718747364, 'Depth': -15.877852522924739, 'DetB': 0, 'DetBb': 0}",55.800000000000004,-40.450849718747364,-15.877852522924739,0,0
280,position&bloom,EdgeFussion,2021-08-01 04:40:00,"{'Lat': 56.0, 'Lon': -43.301270189221924, 'Depth': -10.00000000000001, 'DetB': 0, 'DetBb': 0}",56.0,-43.301270189221924,-10.00000000000001,0,0
281,position&bloom,EdgeFussion,2021-08-01 04:41:00,"{'Lat': 56.2, 'Lon': -45.677272882130026, 'Depth': -4.1221474770753055, 'DetB': 0, 'DetBb': 0}",56.2,-45.677272882130026,-4.1221474770753055,0,0
282,position&bloom,EdgeFussion,2021-08-01 04:42:00,"{'Lat': 56.400000000000006, 'Lon': -47.552825814757675, 'Depth': -0.48943483704846713, 'DetB': 0, 'DetBb': 0}",56.400000000000006,-47.552825814757675,-0.48943483704846713,0,0
283,position&bloom,EdgeFussion,2021-08-01 04:43:00,"{'Lat': 56.6, 'Lon': -48.90738003669028, 'Depth': -0.4894348370484618, 'DetB': 0, 'DetBb': 0}",56.6,-48.90738003669028,-0.4894348370484618,0,0
284,position&bloom,EdgeFussion,2021-08-01 04:44:00,"{'Lat': 56.800000000000004, 'Lon': -49.72609476841367, 'Depth': -4.122147477075231, 'DetB': 0, 'DetBb': 0}",56.800000000000004,-49.72609476841367,-4.122147477075231,0,0
285,position&bloom,EdgeFussion,2021-08-01 04:45:00,"{'Lat': 57.0, 'Lon': -50.0, 'Depth': -9.99999999999999, 'DetB': 0, 'DetBb': 0}",57.0,-50.0,-9.99999999999999,0,0
286,position&bloom,EdgeFussion,2021-08-01 04:46:00,"{'Lat': 57.2, 'Lon': -49.72609476841367, 'Depth': -15.877852522924723, 'DetB': 0, 'DetBb': 0}",57.2,-49.72609476841367,-15.877852522924723,0,0
287,position&bloom,EdgeFussion,2021-08-01 04:47:00,"{'Lat': 57.400000000000006, 'Lon': -48.90738003669028, 'Depth': -19.510565162951544, 'DetB': 0, 'DetBb': 0}",57.400000000000006,-48.90738003669028,-19.510565162951544,0,0
288,position&bloom,EdgeFussion,2021-08-01 04:48:00,"{'Lat': 57.6, 'Lon': -47.55282581475768, 'Depth': -19.51056516295154, 'DetB': 0, 'DetBb': 0}",57.6,-47.55282581475768,-19.51056516295154,0,0
289,position&bloom,EdgeFussion,2021-08-01 04:49:00,"{'Lat': 57.800000000000004, 'Lon': -45.677272882130055, 'Depth': -15.87785252292477, 'DetB': 0, 'DetBb': 0}",57.800000000000004,-45.677272882130055,-15.87785252292477,0,0
290,position&bloom,EdgeFussion,2021-08-01 04:50:00,"{'Lat': 58.0, 'Lon': -43.30127018922193, 'Depth': -10.000000000000012, 'DetB': 0, 'DetBb': 0}",58.0,-43.30127018922193,-10.000000000000012,0,0
291,position&bloom,EdgeFussion,2021-08-01 04:51:00,"{'Lat': 58.2, 'Lon': -40.45084971874738, 'Depth': -4.122147477075307, 'DetB': 0, 'DetBb': 0}",58.2,-40.45084971874738,-4.122147477075307,0,0
292,position&bloom,EdgeFussion,2021-08-01 04:52:00,"{'Lat': 58.400000000000006, 'Lon': -37.1572412738697, 'Depth': -0.48943483704846713, 'DetB': 0, 'DetBb': 0}",58.400000000000006,-37.1572412738697,-0.48943483704846713,0,0
293,position&bloom,EdgeFussion,2021-08-01 04:53:00,"{'Lat': 58.6, 'Lon': -33.45653031794291, 'Depth': -0.4894348370484707, 'DetB': 0, 'DetBb': 0}",58.6,-33.45653031794291,-0.4894348370484707,0,0
294,position&bloom,EdgeFussion,2021-08-01 04:54:00,"{'Lat': 58.800000000000004, 'Lon': -29.389262614623668, 'Depth': -4.1221474770752575, 'DetB': 0, 'DetBb': 0}",58.800000000000004,-29.389262614623668,-4.1221474770752575,0,0
295,position&bloom,EdgeFussion,2021-08-01 04:55:00,"{'Lat': 59.0, 'Lon': -24.999999999999982, 'Depth': -10.000000000000021, 'DetB': 0, 'DetBb': 0}",59.0,-24.999999999999982,-10.000000000000021,0,0
296,position&bloom,EdgeFussion,2021-08-01 04:56:00,"{'Lat': 59.2, 'Lon': -20.336832153790006, 'Depth': -15.87785252292472, 'DetB': 0, 'DetBb': 0}",59.2,-20.336832153790006,-15.87785252292472,0,0
297,position&bloom,EdgeFussion,2021-08-01 04:57:00,"{'Lat': 59.400000000000006, 'Lon': -15.450849718747381, 'Depth': -19.510565162951522, 'DetB': 0, 'DetBb': 0}",59.400000000000006,-15.450849718747381,-19.510565162951522,0,0
298,position&bloom,EdgeFussion,2021-08-01 04:58:00,"{'Lat': 59.6, 'Lon': -10.395584540887949, 'Depth': -19.51056516295154, 'DetB': 0, 'DetBb': 0}",59.6,-10.395584540887949,-19.51056516295154,0,0
299,position&bloom,EdgeFussion,2021-08-01 04:59:00,"{'Lat': 59.800000000000004, 'Lon': -5.2264231633826705, 'Depth': -15.877852522924771, 'DetB': 0, 'DetBb': 0}",59.800000000000004,-5.2264231633826705,-15.877852522924771,0,0
300,position&bloom,EdgeFussion,2021-08-01 05:00:00,"{'Lat': 60.0, 'Lon': 0.0, 'Depth': -10.0, 'DetB': 0, 'DetBb': 0}",60.0,0.0,-10.0,0,0
301,position&bloom,EdgeFussion,2021-08-01 05:01:00,"{'Lat': 60.2, 'Lon': 5.226423163382673, 'Depth': -4.122147477075268, 'DetB': 0, 'DetBb': 0}",60.2,5.226423163382673,-4.122147477075268,0,0
302,position&bloom,EdgeFussion,2021-08-01 05:02:00,"{'Lat': 60.400000000000006, 'Lon': 10.395584540887965, 'Depth': -0.48943483704846535, 'DetB': 0, 'DetBb': 0}",60.400000000000006,10.395584540887965,-0.48943483704846535,0,0
303,position&bloom,EdgeFussion,2021-08-01 05:03:00,"{'Lat': 60.6, 'Lon': 15.450849718747369, 'Depth': -0.4894348370484636, 'DetB': 0, 'DetBb': 0}",60.6,15.450849718747369,-0.4894348370484636,0,0
304,position&bloom,EdgeFussion,2021-08-01 05:04:00,"{'Lat': 60.800000000000004, 'Lon': 20.336832153790006, 'Depth': -4.122147477075267, 'DetB': 0, 'DetBb': 0}",60.800000000000004,20.336832153790006,-4.122147477075267,0,0
305,position&bloom,EdgeFussion,2021-08-01 05:05:00,"{'Lat': 61.0, 'Lon': 24.999999999999996, 'Depth': -9.999999999999998, 'DetB': 0, 'DetBb': 0}",61.0,24.999999999999996,-9.999999999999998,0,0
306,position&bloom,EdgeFussion,2021-08-01 05:06:00,"{'Lat': 61.2, 'Lon': 29.389262614623657, 'Depth': -15.87785252292473, 'DetB': 0, 'DetBb': 0}",61.2,29.389262614623657,-15.87785252292473,0,0
307,position&bloom,EdgeFussion,2021-08-01 05:07:00,"{'Lat': 61.400000000000006, 'Lon': 33.456530317942914, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",61.400000000000006,33.456530317942914,-19.510565162951536,0,0
308,position&bloom,EdgeFussion,2021-08-01 05:08:00,"{'Lat': 61.6, 'Lon': 37.157241273869715, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",61.6,37.157241273869715,-19.510565162951536,0,0
309,position&bloom,EdgeFussion,2021-08-01 05:09:00,"{'Lat': 61.800000000000004, 'Lon': 40.45084971874737, 'Depth': -15.877852522924734, 'DetB': 0, 'DetBb': 0}",61.800000000000004,40.45084971874737,-15.877852522924734,0,0
310,position&bloom,EdgeFussion,2021-08-01 05:10:00,"{'Lat': 62.0, 'Lon': 43.30127018922193, 'Depth': -10.000000000000002, 'DetB': 0, 'DetBb': 0}",62.0,43.30127018922193,-10.000000000000002,0,0
311,position&bloom,EdgeFussion,2021-08-01 05:11:00,"{'Lat': 62.2, 'Lon': 45.67727288213004, 'Depth': -4.122147477075277, 'DetB': 0, 'DetBb': 0}",62.2,45.67727288213004,-4.122147477075277,0,0
312,position&bloom,EdgeFussion,2021-08-01 05:12:00,"{'Lat': 62.400000000000006, 'Lon': 47.552825814757675, 'Depth': -0.48943483704846535, 'DetB': 0, 'DetBb': 0}",62.400000000000006,47.552825814757675,-0.48943483704846535,0,0
313,position&bloom,EdgeFussion,2021-08-01 05:13:00,"{'Lat': 62.6, 'Lon': 48.907380036690284, 'Depth': -0.4894348370484636, 'DetB': 0, 'DetBb': 0}",62.6,48.907380036690284,-0.4894348370484636,0,0
314,position&bloom,EdgeFussion,2021-08-01 05:14:00,"{'Lat': 62.800000000000004, 'Lon': 49.72609476841367, 'Depth': -4.122147477075266, 'DetB': 0, 'DetBb': 0}",62.800000000000004,49.72609476841367,-4.122147477075266,0,0
315,position&bloom,EdgeFussion,2021-08-01 05:15:00,"{'Lat': 63.0, 'Lon': 50.0, 'Depth': -9.999999999999996, 'DetB': 0, 'DetBb': 0}",63.0,50.0,-9.999999999999996,0,0
316,position&bloom,EdgeFussion,2021-08-01 05:16:00,"{'Lat': 63.2, 'Lon': 49.72609476841367, 'Depth': -15.877852522924728, 'DetB': 0, 'DetBb': 0}",63.2,49.72609476841367,-15.877852522924728,0,0
317,position&bloom,EdgeFussion,2021-08-01 05:17:00,"{'Lat': 63.400000000000006, 'Lon': 48.907380036690284, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",63.400000000000006,48.907380036690284,-19.510565162951536,0,0
318,position&bloom,EdgeFussion,2021-08-01 05:18:00,"{'Lat': 63.6, 'Lon': 47.55282581475768, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",63.6,47.55282581475768,-19.510565162951536,0,0
319,position&bloom,EdgeFussion,2021-08-01 05:19:00,"{'Lat': 63.800000000000004, 'Lon': 45.67727288213005, 'Depth': -15.877852522924734, 'DetB': 0, 'DetBb': 0}",63.800000000000004,45.67727288213005,-15.877852522924734,0,0
320,position&bloom,EdgeFussion,2021-08-01 05:20:00,"{'Lat': 64.0, 'Lon': 43.30127018922194, 'Depth': -10.000000000000005, 'DetB': 0, 'DetBb': 0}",64.0,43.30127018922194,-10.000000000000005,0,0
321,position&bloom,EdgeFussion,2021-08-01 05:21:00,"{'Lat': 64.2, 'Lon': 40.45084971874737, 'Depth': -4.1221474770752735, 'DetB': 0, 'DetBb': 0}",64.2,40.45084971874737,-4.1221474770752735,0,0
322,position&bloom,EdgeFussion,2021-08-01 05:22:00,"{'Lat': 64.4, 'Lon': 37.15724127386972, 'Depth': -0.4894348370484707, 'DetB': 0, 'DetBb': 0}",64.4,37.15724127386972,-0.4894348370484707,0,0
323,position&bloom,EdgeFussion,2021-08-01 05:23:00,"{'Lat': 64.60000000000001, 'Lon': 33.45653031794292, 'Depth': -0.4894348370484618, 'DetB': 0, 'DetBb': 0}",64.60000000000001,33.45653031794292,-0.4894348370484618,0,0
324,position&bloom,EdgeFussion,2021-08-01 05:24:00,"{'Lat': 64.8, 'Lon': 29.38926261462366, 'Depth': -4.122147477075265, 'DetB': 0, 'DetBb': 0}",64.8,29.38926261462366,-4.122147477075265,0,0
325,position&bloom,EdgeFussion,2021-08-01 05:25:00,"{'Lat': 65.0, 'Lon': 24.999999999999996, 'Depth': -9.999999999999995, 'DetB': 0, 'DetBb': 0}",65.0,24.999999999999996,-9.999999999999995,0,0
326,position&bloom,EdgeFussion,2021-08-01 05:26:00,"{'Lat': 65.2, 'Lon': 20.336832153790002, 'Depth': -15.877852522924726, 'DetB': 0, 'DetBb': 0}",65.2,20.336832153790002,-15.877852522924726,0,0
327,position&bloom,EdgeFussion,2021-08-01 05:27:00,"{'Lat': 65.4, 'Lon': 15.450849718747376, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",65.4,15.450849718747376,-19.510565162951536,0,0
328,position&bloom,EdgeFussion,2021-08-01 05:28:00,"{'Lat': 65.60000000000001, 'Lon': 10.395584540887965, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",65.60000000000001,10.395584540887965,-19.510565162951536,0,0
329,position&bloom,EdgeFussion,2021-08-01 05:29:00,"{'Lat': 65.8, 'Lon': 5.226423163382664, 'Depth': -15.877852522924737, 'DetB': 0, 'DetBb': 0}",65.8,5.226423163382664,-15.877852522924737,0,0
330,position&bloom,EdgeFussion,2021-08-01 05:30:00,"{'Lat': 66.0, 'Lon': 2.8327694488239898e-14, 'Depth': -10.000000000000007, 'DetB': 0, 'DetBb': 0}",66.0,2.8327694488239898e-14,-10.000000000000007,0,0
331,position&bloom,EdgeFussion,2021-08-01 05:31:00,"{'Lat': 66.2, 'Lon': -5.226423163382653, 'Depth': -4.122147477075275, 'DetB': 0, 'DetBb': 0}",66.2,-5.226423163382653,-4.122147477075275,0,0
332,position&bloom,EdgeFussion,2021-08-01 05:32:00,"{'Lat': 66.4, 'Lon': -10.395584540887953, 'Depth': -0.48943483704846713, 'DetB': 0, 'DetBb': 0}",66.4,-10.395584540887953,-0.48943483704846713,0,0
333,position&bloom,EdgeFussion,2021-08-01 05:33:00,"{'Lat': 66.60000000000001, 'Lon': -15.450849718747364, 'Depth': -0.4894348370484618, 'DetB': 0, 'DetBb': 0}",66.60000000000001,-15.450849718747364,-0.4894348370484618,0,0
334,position&bloom,EdgeFussion,2021-08-01 05:34:00,"{'Lat': 66.8, 'Lon': -20.33683215379001, 'Depth': -4.122147477075262, 'DetB': 0, 'DetBb': 0}",66.8,-20.33683215379001,-4.122147477075262,0,0
335,position&bloom,EdgeFussion,2021-08-01 05:35:00,"{'Lat': 67.0, 'Lon': -24.999999999999986, 'Depth': -9.999999999999991, 'DetB': 0, 'DetBb': 0}",67.0,-24.999999999999986,-9.999999999999991,0,0
336,position&bloom,EdgeFussion,2021-08-01 05:36:00,"{'Lat': 67.2, 'Lon': -29.38926261462365, 'Depth': -15.877852522924725, 'DetB': 0, 'DetBb': 0}",67.2,-29.38926261462365,-15.877852522924725,0,0
337,position&bloom,EdgeFussion,2021-08-01 05:37:00,"{'Lat': 67.4, 'Lon': -33.456530317942914, 'Depth': -19.510565162951533, 'DetB': 0, 'DetBb': 0}",67.4,-33.456530317942914,-19.510565162951533,0,0
338,position&bloom,EdgeFussion,2021-08-01 05:38:00,"{'Lat': 67.60000000000001, 'Lon': -37.1572412738697, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",67.60000000000001,-37.1572412738697,-19.510565162951536,0,0
339,position&bloom,EdgeFussion,2021-08-01 05:39:00,"{'Lat': 67.8, 'Lon': -40.450849718747364, 'Depth': -15.877852522924739, 'DetB': 0, 'DetBb': 0}",67.8,-40.450849718747364,-15.877852522924739,0,0
340,position&bloom,EdgeFussion,2021-08-01 05:40:00,"{'Lat': 68.0, 'Lon': -43.301270189221924, 'Depth': -10.00000000000001, 'DetB': 0, 'DetBb': 0}",68.0,-43.301270189221924,-10.00000000000001,0,0
341,position&bloom,EdgeFussion,2021-08-01 05:41:00,"{'Lat': 68.2, 'Lon': -45.677272882130026, 'Depth': -4.1221474770753055, 'DetB': 0, 'DetBb': 0}",68.2,-45.677272882130026,-4.1221474770753055,0,0
342,position&bloom,EdgeFussion,2021-08-01 05:42:00,"{'Lat': 68.4, 'Lon': -47.552825814757675, 'Depth': -0.48943483704846713, 'DetB': 0, 'DetBb': 0}",68.4,-47.552825814757675,-0.48943483704846713,0,0
343,position&bloom,EdgeFussion,2021-08-01 05:43:00,"{'Lat': 68.60000000000001, 'Lon': -48.90738003669028, 'Depth': -0.4894348370484618, 'DetB': 0, 'DetBb': 0}",68.60000000000001,-48.90738003669028,-0.4894348370484618,0,0
344,position&bloom,EdgeFussion,2021-08-01 05:44:00,"{'Lat': 68.8, 'Lon': -49.72609476841367, 'Depth': -4.122147477075231, 'DetB': 0, 'DetBb': 0}",68.8,-49.72609476841367,-4.122147477075231,0,0
345,position&bloom,EdgeFussion,2021-08-01 05:45:00,"{'Lat': 69.0, 'Lon': -50.0, 'Depth': -9.99999999999999, 'DetB': 0, 'DetBb': 0}",69.0,-50.0,-9.99999999999999,0,0
346,position&bloom,EdgeFussion,2021-08-01 05:46:00,"{'Lat': 69.2, 'Lon': -49.72609476841367, 'Depth': -15.877852522924723, 'DetB': 0, 'DetBb': 0}",69.2,-49.72609476841367,-15.877852522924723,0,0
347,position&bloom,EdgeFussion,2021-08-01 05:47:00,"{'Lat': 69.4, 'Lon': -48.90738003669028, 'Depth': -19.510565162951544, 'DetB': 0, 'DetBb': 0}",69.4,-48.90738003669028,-19.510565162951544,0,0
348,position&bloom,EdgeFussion,2021-08-01 05:48:00,"{'Lat': 69.60000000000001, 'Lon': -47.55282581475768, 'Depth': -19.51056516295154, 'DetB': 0, 'DetBb': 0}",69.60000000000001,-47.55282581475768,-19.51056516295154,0,0
349,position&bloom,EdgeFussion,2021-08-01 05:49:00,"{'Lat': 69.8, 'Lon': -45.677272882130055, 'Depth': -15.87785252292477, 'DetB': 0, 'DetBb': 0}",69.8,-45.677272882130055,-15.87785252292477,0,0
350,position&bloom,EdgeFussion,2021-08-01 05:50:00,"{'Lat': 70.0, 'Lon': -43.30127018922193, 'Depth': -10.000000000000012, 'DetB': 0, 'DetBb': 0}",70.0,-43.30127018922193,-10.000000000000012,0,0
351,position&bloom,EdgeFussion,2021-08-01 05:51:00,"{'Lat': 70.2, 'Lon': -40.45084971874738, 'Depth': -4.122147477075307, 'DetB': 0, 'DetBb': 0}",70.2,-40.45084971874738,-4.122147477075307,0,0
352,position&bloom,EdgeFussion,2021-08-01 05:52:00,"{'Lat': 70.4, 'Lon': -37.1572412738697, 'Depth': -0.48943483704846713, 'DetB': 0, 'DetBb': 0}",70.4,-37.1572412738697,-0.48943483704846713,0,0
353,position&bloom,EdgeFussion,2021-08-01 05:53:00,"{'Lat': 70.60000000000001, 'Lon': -33.45653031794291, 'Depth': -0.4894348370484707, 'DetB': 0, 'DetBb': 0}",70.60000000000001,-33.45653031794291,-0.4894348370484707,0,0
354,position&bloom,EdgeFussion,2021-08-01 05:54:00,"{'Lat': 70.8, 'Lon': -29.389262614623668, 'Depth': -4.1221474770752575, 'DetB': 0, 'DetBb': 0}",70.8,-29.389262614623668,-4.1221474770752575,0,0
355,position&bloom,EdgeFussion,2021-08-01 05:55:00,"{'Lat': 71.0, 'Lon': -24.999999999999982, 'Depth': -10.000000000000021, 'DetB': 0, 'DetBb': 0}",71.0,-24.999999999999982,-10.000000000000021,0,0
356,position&bloom,EdgeFussion,2021-08-01 05:56:00,"{'Lat': 71.2, 'Lon': -20.336832153790006, 'Depth': -15.87785252292472, 'DetB': 0, 'DetBb': 0}",71.2,-20.336832153790006,-15.87785252292472,0,0
357,position&bloom,EdgeFussion,2021-08-01 05:57:00,"{'Lat': 71.4, 'Lon': -15.450849718747381, 'Depth': -19.510565162951522, 'DetB': 0, 'DetBb': 0}",71.4,-15.450849718747381,-19.510565162951522,0,0
358,position&bloom,EdgeFussion,2021-08-01 05:58:00,"{'Lat': 71.60000000000001, 'Lon': -10.395584540887949, 'Depth': -19.51056516295154, 'DetB': 0, 'DetBb': 0}",71.60000000000001,-10.395584540887949,-19.51056516295154,0,0
359,position&bloom,EdgeFussion,2021-08-01 05:59:00,"{'Lat': 71.8, 'Lon': -5.2264231633826705, 'Depth': -15.877852522924771, 'DetB': 0, 'DetBb': 0}",71.8,-5.2264231633826705,-15.877852522924771,0,0
360,position&bloom,EdgeFussion,2021-08-01 06:00:00,"{'Lat': 72.0, 'Lon': 0.0, 'Depth': -10.0, 'DetB': 0, 'DetBb': 0}",72.0,0.0,-10.0,0,0
361,position&bloom,EdgeFussion,2021-08-01 06:01:00,"{'Lat': 72.2, 'Lon': 5.226423163382673, 'Depth': -4.122147477075268, 'DetB': 0, 'DetBb': 0}",72.2,5.226423163382673,-4.122147477075268,0,0
362,position&bloom,EdgeFussion,2021-08-01 06:02:00,"{'Lat': 72.4, 'Lon': 10.395584540887965, 'Depth': -0.48943483704846535, 'DetB': 0, 'DetBb': 0}",72.4,10.395584540887965,-0.48943483704846535,0,0
363,position&bloom,EdgeFussion,2021-08-01 06:03:00,"{'Lat': 72.60000000000001, 'Lon': 15.450849718747369, 'Depth': -0.4894348370484636, 'DetB': 0, 'DetBb': 0}",72.60000000000001,15.450849718747369,-0.4894348370484636,0,0
364,position&bloom,EdgeFussion,2021-08-01 06:04:00,"{'Lat': 72.8, 'Lon': 20.336832153790006, 'Depth': -4.122147477075267, 'DetB': 0, 'DetBb': 0}",72.8,20.336832153790006,-4.122147477075267,0,0
365,position&bloom,EdgeFussion,2021-08-01 06:05:00,"{'Lat': 73.0, 'Lon': 24.999999999999996, 'Depth': -9.999999999999998, 'DetB': 0, 'DetBb': 0}",73.0,24.999999999999996,-9.999999999999998,0,0
366,position&bloom,EdgeFussion,2021-08-01 06:06:00,"{'Lat': 73.2, 'Lon': 29.389262614623657, 'Depth': -15.87785252292473, 'DetB': 0, 'DetBb': 0}",73.2,29.389262614623657,-15.87785252292473,0,0
367,position&bloom,EdgeFussion,2021-08-01 06:07:00,"{'Lat': 73.4, 'Lon': 33.456530317942914, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",73.4,33.456530317942914,-19.510565162951536,0,0
368,position&bloom,EdgeFussion,2021-08-01 06:08:00,"{'Lat': 73.60000000000001, 'Lon': 37.157241273869715, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",73.60000000000001,37.157241273869715,-19.510565162951536,0,0
369,position&bloom,EdgeFussion,2021-08-01 06:09:00,"{'Lat': 73.8, 'Lon': 40.45084971874737, 'Depth': -15.877852522924734, 'DetB': 0, 'DetBb': 0}",73.8,40.45084971874737,-15.877852522924734,0,0
370,position&bloom,EdgeFussion,2021-08-01 06:10:00,"{'Lat': 74.0, 'Lon': 43.30127018922193, 'Depth': -10.000000000000002, 'DetB': 0, 'DetBb': 0}",74.0,43.30127018922193,-10.000000000000002,0,0
371,position&bloom,EdgeFussion,2021-08-01 06:11:00,"{'Lat': 74.2, 'Lon': 45.67727288213004, 'Depth': -4.122147477075277, 'DetB': 0, 'DetBb': 0}",74.2,45.67727288213004,-4.122147477075277,0,0
372,position&bloom,EdgeFussion,2021-08-01 06:12:00,"{'Lat': 74.4, 'Lon': 47.552825814757675, 'Depth': -0.48943483704846535, 'DetB': 0, 'DetBb': 0}",74.4,47.552825814757675,-0.48943483704846535,0,0
373,position&bloom,EdgeFussion,2021-08-01 06:13:00,"{'Lat': 74.60000000000001, 'Lon': 48.907380036690284, 'Depth': -0.4894348370484636, 'DetB': 0, 'DetBb': 0}",74.60000000000001,48.907380036690284,-0.4894348370484636,0,0
374,position&bloom,EdgeFussion,2021-08-01 06:14:00,"{'Lat': 74.8, 'Lon': 49.72609476841367, 'Depth': -4.122147477075266, 'DetB': 0, 'DetBb': 0}",74.8,49.72609476841367,-4.122147477075266,0,0
375,position&bloom,EdgeFussion,2021-08-01 06:15:00,"{'Lat': 75.0, 'Lon': 50.0, 'Depth': -9.999999999999996, 'DetB': 0, 'DetBb': 0}",75.0,50.0,-9.999999999999996,0,0
376,position&bloom,EdgeFussion,2021-08-01 06:16:00,"{'Lat': 75.2, 'Lon': 49.72609476841367, 'Depth': -15.877852522924728, 'DetB': 0, 'DetBb': 0}",75.2,49.72609476841367,-15.877852522924728,0,0
377,position&bloom,EdgeFussion,2021-08-01 06:17:00,"{'Lat': 75.4, 'Lon': 48.907380036690284, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",75.4,48.907380036690284,-19.510565162951536,0,0
378,position&bloom,EdgeFussion,2021-08-01 06:18:00,"{'Lat': 75.60000000000001, 'Lon': 47.55282581475768, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",75.60000000000001,47.55282581475768,-19.510565162951536,0,0
379,position&bloom,EdgeFussion,2021-08-01 06:19:00,"{'Lat': 75.8, 'Lon': 45.67727288213005, 'Depth': -15.877852522924734, 'DetB': 0, 'DetBb': 0}",75.8,45.67727288213005,-15.877852522924734,0,0
380,position&bloom,EdgeFussion,2021-08-01 06:20:00,"{'Lat': 76.0, 'Lon': 43.30127018922194, 'Depth': -10.000000000000005, 'DetB': 0, 'DetBb': 0}",76.0,43.30127018922194,-10.000000000000005,0,0
381,position&bloom,EdgeFussion,2021-08-01 06:21:00,"{'Lat': 76.2, 'Lon': 40.45084971874737, 'Depth': -4.1221474770752735, 'DetB': 0, 'DetBb': 0}",76.2,40.45084971874737,-4.1221474770752735,0,0
382,position&bloom,EdgeFussion,2021-08-01 06:22:00,"{'Lat': 76.4, 'Lon': 37.15724127386972, 'Depth': -0.4894348370484707, 'DetB': 0, 'DetBb': 0}",76.4,37.15724127386972,-0.4894348370484707,0,0
383,position&bloom,EdgeFussion,2021-08-01 06:23:00,"{'Lat': 76.60000000000001, 'Lon': 33.45653031794292, 'Depth': -0.4894348370484618, 'DetB': 0, 'DetBb': 0}",76.60000000000001,33.45653031794292,-0.4894348370484618,0,0
384,position&bloom,EdgeFussion,2021-08-01 06:24:00,"{'Lat': 76.80000000000001, 'Lon': 29.38926261462366, 'Depth': -4.122147477075265, 'DetB': 0, 'DetBb': 0}",76.80000000000001,29.38926261462366,-4.122147477075265,0,0
385,position&bloom,EdgeFussion,2021-08-01 06:25:00,"{'Lat': 77.0, 'Lon': 24.999999999999996, 'Depth': -9.999999999999995, 'DetB': 0, 'DetBb': 0}",77.0,24.999999999999996,-9.999999999999995,0,0
386,position&bloom,EdgeFussion,2021-08-01 06:26:00,"{'Lat': 77.2, 'Lon': 20.336832153790002, 'Depth': -15.877852522924726, 'DetB': 0, 'DetBb': 0}",77.2,20.336832153790002,-15.877852522924726,0,0
387,position&bloom,EdgeFussion,2021-08-01 06:27:00,"{'Lat': 77.4, 'Lon': 15.450849718747376, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",77.4,15.450849718747376,-19.510565162951536,0,0
388,position&bloom,EdgeFussion,2021-08-01 06:28:00,"{'Lat': 77.60000000000001, 'Lon': 10.395584540887965, 'Depth': -19.510565162951536, 'DetB': 0, 'DetBb': 0}",77.60000000000001,10.395584540887965,-19.510565162951536,0,0
